ID	Len	GC	Group
dinucShuff_927	259	0.560	dinucShuff
dinucShuff_928	119	0.496	dinucShuff
dinucShuff_929	117	0.496	dinucShuff
dinucShuff_93	279	0.498	dinucShuff
dinucShuff_930	369	0.539	dinucShuff
dinucShuff_931	133	0.504	dinucShuff
dinucShuff_932	251	0.542	dinucShuff
dinucShuff_933	115	0.583	dinucShuff
dinucShuff_934	44	0.455	dinucShuff
dinucShuff_935	178	0.483	dinucShuff
dinucShuff_936	157	0.471	dinucShuff
dinucShuff_937	292	0.514	dinucShuff
dinucShuff_938	348	0.500	dinucShuff
dinucShuff_939	130	0.531	dinucShuff
dinucShuff_94	124	0.476	dinucShuff
dinucShuff_940	328	0.506	dinucShuff
dinucShuff_941	181	0.503	dinucShuff
dinucShuff_942	362	0.522	dinucShuff
dinucShuff_943	253	0.510	dinucShuff
dinucShuff_944	352	0.548	dinucShuff
dinucShuff_945	67	0.627	dinucShuff
dinucShuff_946	370	0.495	dinucShuff
dinucShuff_947	263	0.529	dinucShuff
dinucShuff_948	165	0.533	dinucShuff
dinucShuff_949	307	0.583	dinucShuff
dinucShuff_95	302	0.503	dinucShuff
dinucShuff_950	47	0.489	dinucShuff
dinucShuff_951	241	0.523	dinucShuff
dinucShuff_952	228	0.487	dinucShuff
dinucShuff_953	202	0.505	dinucShuff
dinucShuff_954	242	0.525	dinucShuff
dinucShuff_955	325	0.505	dinucShuff
dinucShuff_956	291	0.553	dinucShuff
dinucShuff_957	160	0.487	dinucShuff
dinucShuff_958	205	0.561	dinucShuff
dinucShuff_959	255	0.510	dinucShuff
dinucShuff_96	135	0.489	dinucShuff
dinucShuff_960	258	0.539	dinucShuff
dinucShuff_961	101	0.446	dinucShuff
dinucShuff_962	237	0.523	dinucShuff
dinucShuff_963	237	0.489	dinucShuff
dinucShuff_964	65	0.585	dinucShuff
dinucShuff_965	179	0.492	dinucShuff
dinucShuff_966	79	0.506	dinucShuff
dinucShuff_967	266	0.492	dinucShuff
dinucShuff_968	40	0.450	dinucShuff
dinucShuff_969	150	0.560	dinucShuff
dinucShuff_97	348	0.529	dinucShuff
dinucShuff_970	222	0.514	dinucShuff
dinucShuff_971	46	0.500	dinucShuff
dinucShuff_972	207	0.454	dinucShuff
dinucShuff_973	140	0.529	dinucShuff
dinucShuff_974	77	0.571	dinucShuff
dinucShuff_975	132	0.455	dinucShuff
dinucShuff_976	127	0.535	dinucShuff
dinucShuff_977	245	0.535	dinucShuff
dinucShuff_978	359	0.524	dinucShuff
dinucShuff_979	191	0.539	dinucShuff
dinucShuff_98	119	0.580	dinucShuff
dinucShuff_980	89	0.494	dinucShuff
dinucShuff_981	384	0.492	dinucShuff
dinucShuff_982	60	0.433	dinucShuff
dinucShuff_983	123	0.455	dinucShuff
dinucShuff_984	284	0.482	dinucShuff
dinucShuff_985	249	0.558	dinucShuff
dinucShuff_986	328	0.537	dinucShuff
dinucShuff_987	133	0.526	dinucShuff
dinucShuff_988	227	0.471	dinucShuff
dinucShuff_989	154	0.416	dinucShuff
dinucShuff_99	180	0.511	dinucShuff
dinucShuff_990	76	0.461	dinucShuff
dinucShuff_991	342	0.550	dinucShuff
dinucShuff_992	251	0.538	dinucShuff
dinucShuff_993	340	0.509	dinucShuff
dinucShuff_994	375	0.571	dinucShuff
dinucShuff_995	284	0.521	dinucShuff
dinucShuff_996	397	0.557	dinucShuff
dinucShuff_997	206	0.500	dinucShuff
dinucShuff_998	190	0.447	dinucShuff
dinucShuff_999	222	0.468	dinucShuff
